polarity,file,lipidex_dot,ours_dot,name
Neg,NIST_Neg_02,1000,1000,SM d16:1_26:0
Neg,NIST_Neg_02,689,689,Cer
Neg,NIST_Neg_02,998,998,SM d16:1_26:0
Neg,NIST_Neg_02,730,730,Cer
Neg,NIST_Neg_02,996,996,SM d17:1_26:0
Neg,NIST_Neg_02,994,994,SM d17:1_26:0
Neg,NIST_Neg_02,807,807,Cer
Neg,NIST_Neg_02,829,829,Cer
Neg,NIST_Neg_02,903,903,Cer
Neg,NIST_Neg_02,669,669,Cer
Neg,NIST_Neg_02,595,595,Cer
Neg,NIST_Neg_03,669,669,LysoPC 20:5
Neg,NIST_Neg_03,905,905,LysoPC 18:3
Neg,NIST_Neg_03,892,892,LysoPC 16:1
Neg,NIST_Neg_03,934,934,LysoPC 20:4
Neg,NIST_Neg_03,899,899,LysoPE 22:6
Neg,NIST_Neg_03,996,996,LysoPE 20:4
Neg,NIST_Neg_03,835,835,LysoPC 16:1
Neg,NIST_Neg_03,998,998,LysoPE 18:2
Neg,NIST_Neg_03,826,826,LysoPC 18:2
Neg,NIST_Neg_03,801,801,LysoPC 20:4
Neg,NIST_Neg_03,784,784,LysoPC 22:5
Neg,NIST_Neg_03,906,906,LysoPC 17:1
Neg,NIST_Neg_03,793,793,LysoPC 16:0
Neg,NIST_Neg_03,1000,1000,LysoPC 18:1
Neg,NIST_Neg_03,979,979,LysoPC 17:0
Neg,NIST_Neg_03,764,764,LysoPC 18:1
Neg,NIST_Neg_03,917,917,LysoPC 20:2
Neg,NIST_Neg_03,825,825,LysoPC 17:0
Neg,NIST_Neg_03,887,887,LysoPI 18:0
Neg,NIST_Neg_03,998,998,LysoPE 18:0
Neg,NIST_Neg_03,824,824,LysoPI 18:0
Neg,NIST_Neg_03,765,765,LysoPC 18:0
Neg,NIST_Neg_03,998,998,LysoPE 18:0
Neg,NIST_Neg_03,889,889,LysoPC 19:0
Neg,NIST_Neg_03,843,843,LysoPC 20:0
Neg,NIST_Neg_03,758,758,PI
Neg,NIST_Neg_03,904,904,PI
Neg,NIST_Neg_03,673,673,PI
Neg,NIST_Neg_03,658,658,PI
Neg,NIST_Neg_03,1000,1000,SM d14:1_18:0
Neg,NIST_Neg_03,829,829,PI 16:0_20:4
Neg,NIST_Neg_03,945,945,PI 16:0_18:2
Neg,NIST_Neg_03,996,996,SM d14:1_22:2
Neg,NIST_Neg_03,943,943,PI 18:2_18:1
Neg,NIST_Neg_03,998,998,SM d17:1_16:0
Neg,NIST_Neg_03,991,991,PE 18:2_18:2
Neg,NIST_Neg_03,996,996,SM d15:1_20:1
Neg,NIST_Neg_03,905,905,PE-NMe2 16:0_20:4
Neg,NIST_Neg_03,885,885,PI 18:0_20:4
Neg,NIST_Neg_03,998,998,SM d18:1_16:0
Neg,NIST_Neg_03,578,578,PE 18:1_20:4
Neg,NIST_Neg_03,772,772,PI 16:0_18:1
Neg,NIST_Neg_03,775,775,PI 18:1_18:1
Neg,NIST_Neg_03,997,997,SM d18:2_18:0
Neg,NIST_Neg_03,775,775,PE-NMe2 16:0_18:2
Neg,NIST_Neg_03,998,998,SM d14:1_20:0
Neg,NIST_Neg_03,934,934,Plasmenyl-PC P-16:0_20:4
Neg,NIST_Neg_03,817,817,PE-NMe2 18:2_18:1
Neg,NIST_Neg_03,998,998,SM d14:1_22:1
Neg,NIST_Neg_03,845,845,PE 18:2_18:1
Neg,NIST_Neg_03,733,733,PI 18:2_18:0
Neg,NIST_Neg_03,979,979,Plasmenyl-PE P-16:0_20:4
Neg,NIST_Neg_03,704,704,PI 18:0_20:3
Neg,NIST_Neg_03,996,996,SM d14:1_21:0
Neg,NIST_Neg_03,914,914,Plasmenyl-PC P-18:1_20:4
Neg,NIST_Neg_03,966,966,Plasmenyl-PE P-18:1_20:4
Neg,NIST_Neg_03,842,842,Plasmenyl-PC P-16:0_18:2
Neg,NIST_Neg_03,948,948,SM d14:1_21:0
Neg,NIST_Neg_03,959,959,Plasmenyl-PE P-16:0_18:2
Neg,NIST_Neg_03,721,721,Plasmenyl-PE P-18:1_18:2
Neg,NIST_Neg_03,738,738,PC 16:0_16:0
Neg,NIST_Neg_03,917,917,PI 18:1_18:0
Neg,NIST_Neg_03,871,871,PE 18:0_20:4
Neg,NIST_Neg_03,793,793,PE-NMe2 16:0_18:1
Neg,NIST_Neg_03,629,629,Plasmenyl-PE P-16:0_20:3
Neg,NIST_Neg_03,743,743,PC 18:1_18:1
Neg,NIST_Neg_03,535,535,Plasmenyl-PC P-18:0_18:2
Neg,NIST_Neg_03,741,741,PE-NMe2 18:2_18:0
Neg,NIST_Neg_03,1000,1000,SM d14:1_22:0
Neg,NIST_Neg_03,968,968,PE 18:1_18:1
Neg,NIST_Neg_03,996,996,SM d14:1_24:1
Neg,NIST_Neg_03,996,996,SM d14:1_26:2
Neg,NIST_Neg_03,939,939,Plasmenyl-PC P-18:0_20:4
Neg,NIST_Neg_03,998,998,SM d18:4_24:0
Neg,NIST_Neg_03,982,982,Plasmenyl-PE P-18:0_20:4
Neg,NIST_Neg_03,817,817,Plasmenyl-PC P-16:0_18:1
Neg,NIST_Neg_03,852,852,Plasmenyl-PC P-16:0_16:0
Neg,NIST_Neg_03,586,586,PE 18:0_20:3
Neg,NIST_Neg_03,963,963,SM d18:4_24:0
Neg,NIST_Neg_03,963,963,Plasmenyl-PE P-16:0_18:1
Neg,NIST_Neg_03,892,892,Plasmenyl-PC P-20:0_20:4
Neg,NIST_Neg_03,997,997,SM d14:0_22:0
Neg,NIST_Neg_03,853,853,Plasmenyl-PC P-18:0_18:2
Neg,NIST_Neg_03,696,696,Plasmenyl-PE P-18:0_18:2
Neg,NIST_Neg_03,942,942,Plasmenyl-PC P-18:0_18:1
Neg,NIST_Neg_03,639,639,Plasmenyl-PE P-18:0_18:2
Neg,NIST_Neg_03,745,745,PE-NMe2 18:1_18:0
Neg,NIST_Neg_03,999,999,SM d14:1_24:0
Neg,NIST_Neg_03,999,999,SM d16:1_24:1
Neg,NIST_Neg_03,998,998,SM d16:1_26:2
Neg,NIST_Neg_03,1000,1000,SM d14:1_26:1
Neg,NIST_Neg_03,998,998,SM d18:2_24:1
Neg,NIST_Neg_03,925,925,Plasmenyl-PE P-20:0_20:4
Neg,NIST_Neg_03,948,948,Plasmenyl-PE P-18:0_18:1
Neg,NIST_Neg_03,982,982,GlcCer
Neg,NIST_Neg_03,997,997,SM d15:1_26:1
Neg,NIST_Neg_03,997,997,SM d14:1_25:0
Neg,NIST_Neg_03,969,969,SM d17:1_26:2
Neg,NIST_Neg_03,999,999,SM d15:1_26:1
Neg,NIST_Neg_03,996,996,SM d14:1_25:0
Neg,NIST_Neg_03,998,998,SM d15:1_26:1
Neg,NIST_Neg_03,697,697,Cer
Neg,NIST_Neg_03,996,996,SM d16:1_26:1
Neg,NIST_Neg_03,977,977,GlcCer
Neg,NIST_Neg_03,1000,1000,SM d16:1_26:1
Neg,NIST_Neg_03,998,998,SM d14:1_26:0
Neg,NIST_Neg_03,994,994,SM d18:3_26:0
Neg,NIST_Neg_03,999,999,SM d14:1_26:0
Neg,NIST_Neg_03,999,999,SM d16:1_26:1
Neg,NIST_Neg_03,997,997,SM d17:1_26:1
Neg,NIST_Neg_03,755,755,Cer
Neg,NIST_Neg_03,981,981,GlcCer
Neg,NIST_Neg_03,996,996,SM d17:1_26:1
Neg,NIST_Neg_03,997,997,SM d14:0_26:0
Neg,NIST_Neg_03,1000,1000,SM d15:1_26:0
Neg,NIST_Neg_03,999,999,SM d15:1_26:0
Neg,NIST_Neg_03,783,783,Cer
Neg,NIST_Neg_03,818,818,Cer
Neg,NIST_Neg_03,687,687,Cer
Neg,NIST_Neg_03,655,655,Cer
Neg,NIST_Neg_03,522,522,Cer
Neg,NIST_Neg_03,997,997,SM d16:1_26:0
Neg,NIST_Neg_03,996,996,SM d18:2_26:0
Neg,NIST_Neg_03,999,999,SM d16:1_26:0
Neg,NIST_Neg_03,582,582,Cer
Neg,NIST_Neg_03,543,543,Cer
Neg,NIST_Neg_03,998,998,SM d16:1_26:0
Neg,NIST_Neg_03,901,901,Cer
Neg,NIST_Neg_03,997,997,SM d17:1_26:0
Neg,NIST_Neg_03,996,996,SM d17:1_26:0
Neg,NIST_Neg_03,778,778,Cer
Neg,NIST_Neg_03,736,736,Cer
Neg,NIST_Neg_03,830,830,Cer
Neg,NIST_Neg_03,669,669,Cer
Neg,NIST_Neg_03,663,663,Cer
Neg,NIST_Neg_03,740,740,Cer
Neg,Blank_Neg,722,722,GlcCer
Neg,Blank_Neg,667,667,GlcCer
Neg,Blank_Neg,942,942,GlcCer
Neg,Blank_Neg,626,626,Cer
Neg,Blank_Neg,713,713,PE 16:0_17:1
Neg,Blank_Neg,702,702,PC 18:1_18:1
Neg,Blank_Neg,900,900,PE 18:1_18:1
Neg,Blank_Neg,927,927,PE-NMe2 17:1_17:1
Neg,NIST_Neg_01,567,567,LysoPC 20:5
Neg,NIST_Neg_01,916,916,LysoPC 14:0
Neg,NIST_Neg_01,579,579,LysoPC 22:6
Neg,NIST_Neg_01,871,871,LysoPI 20:4
Neg,NIST_Neg_01,996,996,LysoPC 16:0
Neg,NIST_Neg_01,997,997,LysoPE 16:0
Neg,NIST_Neg_01,831,831,LysoPC 20:3
Neg,NIST_Neg_01,871,871,LysoPI 16:0
Neg,NIST_Neg_01,824,824,LysoPE 20:3
Neg,NIST_Neg_01,869,869,LysoPI 18:1
Neg,NIST_Neg_01,994,994,LysoPE 16:0
Neg,NIST_Neg_01,832,832,LysoPC 22:4
Neg,NIST_Neg_01,844,844,LysoPE 22:4
Neg,NIST_Neg_01,998,998,LysoPE 18:1
Neg,NIST_Neg_01,855,855,LysoPC 16:0
Neg,NIST_Neg_01,904,904,LysoPC 18:1
Neg,NIST_Neg_01,904,904,LysoPI 18:0
Neg,NIST_Neg_01,837,837,LysoPC 16:0
Neg,NIST_Neg_01,990,990,LysoPC 18:0
Neg,NIST_Neg_01,795,795,LysoPI 18:0
Neg,NIST_Neg_01,848,848,LysoPC 20:1
Neg,NIST_Neg_01,819,819,LysoPC 18:0
Neg,NIST_Neg_01,849,849,LysoPC 16:0
Neg,NIST_Neg_01,818,818,LysoPC 18:0
Neg,NIST_Neg_01,816,816,LysoPC 16:0
Neg,NIST_Neg_01,710,710,GlcCer
Neg,NIST_Neg_01,992,992,SM d14:1_16:0
Neg,NIST_Neg_01,998,998,SM d14:1_18:1
Neg,NIST_Neg_01,771,771,PA 20:6_26:1
Neg,NIST_Neg_01,575,575,PC 18:3_18:2
Neg,NIST_Neg_01,999,999,SM d18:2_16:0
Neg,NIST_Neg_01,508,508,PC 16:1_18:2
Neg,NIST_Neg_01,995,995,SM d14:1_20:1
Neg,NIST_Neg_01,689,689,PC 18:2_18:2
Neg,NIST_Neg_01,984,984,GlcCer
Neg,NIST_Neg_01,557,557,BMP 18:2_18:2
Neg,NIST_Neg_01,576,576,PI 18:0_22:6
Neg,NIST_Neg_01,899,899,PE 16:0_20:4
Neg,NIST_Neg_01,642,642,Plasmenyl-PC P-16:0_20:4
Neg,NIST_Neg_01,775,775,PE-NMe2 16:0_18:2
Neg,NIST_Neg_01,805,805,PA 22:3_24:4
Neg,NIST_Neg_01,994,994,SM d14:1_24:2
Neg,NIST_Neg_01,526,526,PI 18:0_20:4
Neg,NIST_Neg_01,998,998,SM d14:1_20:0
Neg,NIST_Neg_01,817,817,Plasmenyl-PC P-16:0_16:1
Neg,NIST_Neg_01,954,954,Plasmenyl-PC P-18:0_20:4
Neg,NIST_Neg_01,926,926,Plasmenyl-PC P-16:0_20:3
Neg,NIST_Neg_01,711,711,Cer
Neg,NIST_Neg_01,990,990,SM d14:1_20:0
Neg,NIST_Neg_01,605,605,Plasmanyl-PC O-16:0_18:2
Neg,NIST_Neg_01,676,676,PC 16:0_16:0
Neg,NIST_Neg_01,814,814,PE 16:0_18:1
Neg,NIST_Neg_01,921,921,Plasmenyl-PC P-16:0_22:4
Neg,NIST_Neg_01,566,566,Plasmenyl-PE P-18:0_22:6
Neg,NIST_Neg_01,691,691,Plasmenyl-PE P-16:0_22:4
Neg,NIST_Neg_01,713,713,Plasmenyl-PC P-18:0_20:3
Neg,NIST_Neg_01,986,986,SM d14:1_22:0
Neg,NIST_Neg_01,828,828,Plasmenyl-PC P-16:0_16:0
Neg,NIST_Neg_01,958,958,SM d14:1_24:1
Neg,NIST_Neg_01,620,620,Plasmanyl-PC O-16:0_16:0
Neg,NIST_Neg_01,999,999,SM d14:1_23:0
Neg,NIST_Neg_01,903,903,GlcCer
Neg,NIST_Neg_01,996,996,SM d18:2_21:0
Neg,NIST_Neg_01,751,751,PE 18:1_18:0
Neg,NIST_Neg_01,584,584,Plasmanyl-PC O-18:0_22:4
Neg,NIST_Neg_01,867,867,Plasmenyl-PC P-18:0_18:1
Neg,NIST_Neg_01,977,977,GlcCer
Neg,NIST_Neg_01,638,638,Plasmenyl-PE P-20:0_18:2
Neg,NIST_Neg_01,940,940,GlcCer
Neg,NIST_Neg_01,503,503,SM d16:1_26:1
Neg,NIST_Neg_01,997,997,SM d15:1_26:0
Neg,NIST_Neg_01,829,829,Cer
Neg,NIST_Neg_01,992,992,SM d17:1_26:1
Neg,NIST_Neg_01,565,565,Cer
Neg,NIST_Neg_01,979,979,SM d15:1_26:0
Neg,NIST_Neg_01,998,998,SM d16:1_26:0
Neg,NIST_Neg_01,567,567,Cer
Neg,NIST_Neg_01,587,587,Cer
Neg,NIST_Neg_01,863,863,LysoPC 16:0
Neg,NIST_Neg_01,770,770,LysoPC 16:0
Neg,NIST_Neg_01,801,801,LysoPC 16:0
Neg,NIST_Neg_01,858,858,LysoPC 16:0
Neg,NIST_Neg_01,797,797,LysoPC 18:0
Neg,NIST_Neg_01,778,778,LysoPC 16:0
Neg,NIST_Neg_02,747,747,LysoPC 14:0
Neg,NIST_Neg_02,608,608,LysoPC 22:6
Neg,NIST_Neg_02,995,995,LysoPE 20:4
Neg,NIST_Neg_02,853,853,LysoPI 20:4
Neg,NIST_Neg_02,697,697,LysoPC 20:4
Neg,NIST_Neg_02,605,605,LysoPC 22:5
Neg,NIST_Neg_02,904,904,LysoPC 17:1
Neg,NIST_Neg_02,995,995,LysoPE 16:0
Neg,NIST_Neg_02,885,885,LysoPC 20:3
Neg,NIST_Neg_02,872,872,LysoPI 16:0
Neg,NIST_Neg_02,712,712,LysoPE 20:3
Neg,NIST_Neg_02,996,996,LysoPE 16:0
Neg,NIST_Neg_02,891,891,LysoPI 18:1
Neg,NIST_Neg_02,828,828,LysoPC 22:4
Neg,NIST_Neg_02,998,998,LysoPE 18:1
Neg,NIST_Neg_02,748,748,LysoPC 16:0
Neg,NIST_Neg_02,855,855,LysoPC 20:2
Neg,NIST_Neg_02,896,896,LysoPC 18:1
Neg,NIST_Neg_02,988,988,LysoPC 18:0
Neg,NIST_Neg_02,778,778,LysoPC 20:1
Neg,NIST_Neg_02,889,889,LysoPC 18:0
Neg,NIST_Neg_02,901,901,LysoPC 16:0
Neg,NIST_Neg_02,756,756,LysoPC 18:0
Neg,NIST_Neg_02,702,702,GlcCer
Neg,NIST_Neg_02,886,886,LysoPC 16:0
Neg,NIST_Neg_02,776,776,PI
Neg,NIST_Neg_02,998,998,SM d14:1_16:0
Neg,NIST_Neg_02,997,997,SM d18:2_14:0
Neg,NIST_Neg_02,731,731,PI
Neg,NIST_Neg_02,864,864,PA 22:3_24:4
Neg,NIST_Neg_02,996,996,SM d14:1_20:1
Neg,NIST_Neg_02,988,988,GlcCer
Neg,NIST_Neg_02,563,563,PI 18:3_18:0
Neg,NIST_Neg_02,567,567,BMP 18:2_18:2
Neg,NIST_Neg_02,978,978,SM d14:1_19:0
Neg,NIST_Neg_02,658,658,Plasmenyl-PC P-16:0_20:4
Neg,NIST_Neg_02,998,998,SM d14:1_20:0
Neg,NIST_Neg_02,901,901,PE 16:0_20:4
Neg,NIST_Neg_02,849,849,PA 18:1_24:4
Neg,NIST_Neg_02,999,999,SM d14:1_20:0
Neg,NIST_Neg_02,806,806,PA 22:3_22:3
Neg,NIST_Neg_02,992,992,SM d14:1_24:2
Neg,NIST_Neg_02,998,998,SM d14:1_20:0
Neg,NIST_Neg_02,996,996,CerP d18:2_26:2
Neg,NIST_Neg_02,503,503,PC 16:0_18:2
Neg,NIST_Neg_02,953,953,Plasmenyl-PC P-18:0_20:4
Neg,NIST_Neg_02,922,922,Plasmenyl-PC P-16:0_20:3
Neg,NIST_Neg_02,799,799,Cer
Neg,NIST_Neg_02,569,569,Plasmanyl-PC O-16:0_18:2
Neg,NIST_Neg_02,718,718,PE-NMe2 18:0_20:4
Neg,NIST_Neg_02,737,737,PE-NMe2 16:0_16:0
Neg,NIST_Neg_02,718,718,PC 18:1_18:1
Neg,NIST_Neg_02,871,871,Plasmenyl-PE P-18:0_22:6
Neg,NIST_Neg_02,822,822,PE 16:0_18:1
Neg,NIST_Neg_02,927,927,Plasmenyl-PC P-16:0_22:4
Neg,NIST_Neg_02,824,824,PA 22:3_22:2
Neg,NIST_Neg_02,849,849,PE-NMe2 18:1_18:1
Neg,NIST_Neg_02,862,862,Plasmenyl-PC P-18:0_20:3
Neg,NIST_Neg_02,769,769,PE-NMe2 18:2_18:0
Neg,NIST_Neg_02,657,657,Plasmenyl-PC P-18:0_20:3
Neg,NIST_Neg_02,997,997,SM d14:1_22:0
Neg,NIST_Neg_02,1000,1000,SM d14:1_23:0
Neg,NIST_Neg_02,879,879,GlcCer
Neg,NIST_Neg_02,585,585,GlcCer
Neg,NIST_Neg_02,700,700,Cer
Neg,NIST_Neg_02,745,745,PE 18:1_18:0
Neg,NIST_Neg_02,980,980,GlcCer
Neg,NIST_Neg_02,998,998,SM d15:1_26:1
Neg,NIST_Neg_02,946,946,GlcCer
Neg,NIST_Neg_02,997,997,SM d18:1_24:1
Neg,NIST_Neg_02,1000,1000,SM d16:1_26:1
Neg,NIST_Neg_02,999,999,SM d16:1_26:1
Neg,NIST_Neg_02,999,999,SM d18:2_24:0
Neg,NIST_Neg_02,1000,1000,SM d15:1_26:0
Neg,NIST_Neg_02,983,983,SM d16:1_26:1
Neg,NIST_Neg_02,990,990,SM d17:1_26:1
Neg,NIST_Neg_02,991,991,SM d15:1_26:0
Neg,NIST_Neg_02,981,981,SM d16:1_26:1
Neg,NIST_Neg_02,980,980,SM d15:1_26:0
Neg,NIST_Neg_02,574,574,Cer
Neg,NIST_Neg_02,525,525,Cer
Neg,NIST_Neg_02,924,924,LysoPC 16:0
Neg,NIST_Neg_02,858,858,LysoPC 16:0
Neg,NIST_Neg_02,817,817,LysoPC 18:0
Neg,NIST_Neg_02,850,850,LysoPC 16:0
Neg,NIST_Neg_02,811,811,LysoPC 16:0
Neg,NIST_Neg_03,910,910,LysoPC 14:0
Neg,NIST_Neg_03,686,686,LysoPC 22:6
Neg,NIST_Neg_03,998,998,LysoPC 18:2
Neg,NIST_Neg_03,844,844,LysoPI 20:4
Neg,NIST_Neg_03,996,996,LysoPC 16:0
Neg,NIST_Neg_03,997,997,LysoPE 16:0
Neg,NIST_Neg_03,842,842,LysoPC 20:3
Neg,NIST_Neg_03,867,867,LysoPI 16:0
Neg,NIST_Neg_03,931,931,LysoPE 20:3
Neg,NIST_Neg_03,998,998,LysoPE 16:0
Neg,NIST_Neg_03,889,889,LysoPI 18:1
Neg,NIST_Neg_03,646,646,LysoPC 20:3
Neg,NIST_Neg_03,842,842,LysoPC 22:4
Neg,NIST_Neg_03,998,998,LysoPE 18:1
Neg,NIST_Neg_03,815,815,LysoPC 16:0
Neg,NIST_Neg_03,848,848,LysoPC 16:0
Neg,NIST_Neg_03,998,998,LysoPC 18:0
Neg,NIST_Neg_03,782,782,LysoPC 20:1
Neg,NIST_Neg_03,903,903,LysoPC 16:0
Neg,NIST_Neg_03,867,867,LysoPC 18:0
Neg,NIST_Neg_03,861,861,LysoPC 18:0
Neg,NIST_Neg_03,721,721,GlcCer
Neg,NIST_Neg_03,917,917,LysoPC 16:0
Neg,NIST_Neg_03,994,994,SM d14:1_16:0
Neg,NIST_Neg_03,996,996,SM d14:1_18:1
Neg,NIST_Neg_03,758,758,PI
Neg,NIST_Neg_03,961,961,SM d14:1_17:0
Neg,NIST_Neg_03,999,999,SM d18:2_16:0
Neg,NIST_Neg_03,996,996,SM d14:1_20:1
Neg,NIST_Neg_03,683,683,PC 18:2_18:2
Neg,NIST_Neg_03,892,892,SM d14:0_18:0
Neg,NIST_Neg_03,985,985,GlcCer
Neg,NIST_Neg_03,558,558,BMP 18:2_18:2
Neg,NIST_Neg_03,991,991,SM d14:1_19:0
Neg,NIST_Neg_03,909,909,PE 16:0_20:4
Neg,NIST_Neg_03,974,974,SM d14:1_24:2
Neg,NIST_Neg_03,512,512,PA 22:3_22:2
Neg,NIST_Neg_03,818,818,PA 24:4_24:4
Neg,NIST_Neg_03,997,997,SM d14:1_20:0
Neg,NIST_Neg_03,997,997,CerP d18:2_26:2
Neg,NIST_Neg_03,736,736,Plasmenyl-PC P-16:0_16:1
Neg,NIST_Neg_03,955,955,Plasmenyl-PC P-18:0_20:4
Neg,NIST_Neg_03,914,914,Plasmenyl-PC P-16:0_20:3
Neg,NIST_Neg_03,579,579,Plasmanyl-PC O-16:0_18:2
Neg,NIST_Neg_03,672,672,Cer
Neg,NIST_Neg_03,900,900,PA 24:4_24:4
Neg,NIST_Neg_03,816,816,PE 16:0_18:1
Neg,NIST_Neg_03,784,784,Plasmenyl-PE P-18:0_22:6
Neg,NIST_Neg_03,550,550,Plasmenyl-PC P-18:0_20:3
Neg,NIST_Neg_03,993,993,SM d14:1_22:0
Neg,NIST_Neg_03,993,993,SM d14:1_24:1
Neg,NIST_Neg_03,590,590,Plasmanyl-PC O-16:0_16:0
Neg,NIST_Neg_03,985,985,SM d14:1_20:0
Neg,NIST_Neg_03,999,999,SM d14:1_23:0
Neg,NIST_Neg_03,926,926,GlcCer
Neg,NIST_Neg_03,996,996,SM d15:1_24:1
Neg,NIST_Neg_03,707,707,GlcCer
Neg,NIST_Neg_03,899,899,Plasmenyl-PE P-18:0_20:3
Neg,NIST_Neg_03,764,764,PE 18:1_18:0
Neg,NIST_Neg_03,763,763,Plasmenyl-PC P-18:0_18:1
Neg,NIST_Neg_03,976,976,SM d16:1_26:2
Neg,NIST_Neg_03,982,982,GlcCer
Neg,NIST_Neg_03,592,592,Plasmenyl-PE P-20:0_18:2
Neg,NIST_Neg_03,844,844,GlcCer
Neg,NIST_Neg_03,999,999,SM d16:1_26:1
Neg,NIST_Neg_03,997,997,SM d15:1_26:0
Neg,NIST_Neg_03,995,995,SM d16:1_26:0
Neg,NIST_Neg_03,996,996,SM d17:1_26:1
Neg,NIST_Neg_03,944,944,SM d16:1_26:1
Neg,NIST_Neg_03,989,989,SM d17:1_26:1
Neg,NIST_Neg_03,568,568,Cer
Neg,NIST_Neg_03,989,989,SM d18:1_24:1
Neg,NIST_Neg_03,994,994,SM d15:1_26:0
Neg,NIST_Neg_03,983,983,SM d15:1_26:0
Neg,NIST_Neg_03,998,998,SM d16:1_26:0
Neg,NIST_Neg_03,557,557,Cer
Neg,NIST_Neg_03,843,843,LysoPC 16:0
Neg,NIST_Neg_03,729,729,LysoPC 16:0
Neg,NIST_Neg_03,704,704,LysoPC 18:0
Neg,NIST_Neg_03,856,856,LysoPC 16:0
Neg,NIST_Neg_03,848,848,LysoPC 16:0
Neg,NIST_Neg_03,860,860,LysoPC 16:0
